https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINK,Volume USDT,tradecount
1602759600000,2020-10-15 11:00:00,LINK/USDT,10.60810000,10.66660000,10.53360000,10.59690000,242970.85000000,2576497.10836500,3664
1602756000000,2020-10-15 10:00:00,LINK/USDT,10.58130000,10.65000000,10.49710000,10.60840000,327588.23000000,3466141.85236300,5345
1602752400000,2020-10-15 09:00:00,LINK/USDT,10.64390000,10.66850000,10.45500000,10.58250000,601347.95000000,6350412.34594100,8519
1602748800000,2020-10-15 08:00:00,LINK/USDT,10.82350000,10.84250000,10.62980000,10.64390000,247054.89000000,2646568.46345900,4183
1602745200000,2020-10-15 07:00:00,LINK/USDT,10.81360000,10.84290000,10.77590000,10.82370000,125714.26000000,1358832.91704700,2005
1602741600000,2020-10-15 06:00:00,LINK/USDT,10.81000000,10.91000000,10.75900000,10.81700000,259946.44000000,2812585.41792100,3354
1602738000000,2020-10-15 05:00:00,LINK/USDT,10.71490000,10.86960000,10.71200000,10.81840000,304962.06000000,3291372.68846100,2948
1602734400000,2020-10-15 04:00:00,LINK/USDT,10.70350000,10.79490000,10.66090000,10.71610000,260518.71000000,2799169.87780200,2804
1602730800000,2020-10-15 03:00:00,LINK/USDT,10.63370000,10.74250000,10.62110000,10.70010000,148542.46000000,1588126.08613400,2447
1602727200000,2020-10-15 02:00:00,LINK/USDT,10.74980000,10.76450000,10.60530000,10.63920000,328322.74000000,3512946.22637400,3794
1602723600000,2020-10-15 01:00:00,LINK/USDT,10.80460000,10.82370000,10.66110000,10.74420000,202784.32000000,2177434.34012900,3833
1602720000000,2020-10-15 00:00:00,LINK/USDT,10.88960000,10.90200000,10.76300000,10.79820000,169183.96000000,1832055.48190100,3228
1602716400000,2020-10-14 23:00:00,LINK/USDT,10.85700000,10.98610000,10.84120000,10.88960000,198022.53000000,2162209.14813200,3943
1602712800000,2020-10-14 22:00:00,LINK/USDT,10.78430000,10.87980000,10.77910000,10.85700000,91229.16000000,988565.95312800,1617
1602709200000,2020-10-14 21:00:00,LINK/USDT,10.83320000,10.91080000,10.75970000,10.78230000,253714.97000000,2751878.40522700,3759
1602705600000,2020-10-14 20:00:00,LINK/USDT,10.74610000,10.86550000,10.72090000,10.83330000,247330.64000000,2671136.58613300,3966
1602702000000,2020-10-14 19:00:00,LINK/USDT,10.79230000,10.87270000,10.72900000,10.74320000,311634.86000000,3368960.98020600,4867
1602698400000,2020-10-14 18:00:00,LINK/USDT,10.79690000,10.84760000,10.62010000,10.79740000,353996.77000000,3801784.72956600,6244
1602694800000,2020-10-14 17:00:00,LINK/USDT,10.89020000,10.89690000,10.65140000,10.80460000,513949.27000000,5528315.80689600,8647
1602691200000,2020-10-14 16:00:00,LINK/USDT,10.88500000,11.01990000,10.80160000,10.89020000,372210.44000000,4067065.28273800,7360
1602687600000,2020-10-14 15:00:00,LINK/USDT,10.99680000,11.04590000,10.82790000,10.88030000,479858.75000000,5253135.33969800,8815
1602684000000,2020-10-14 14:00:00,LINK/USDT,11.29740000,11.31960000,10.94130000,10.99520000,753594.65000000,8349748.85825400,11631
1602680400000,2020-10-14 13:00:00,LINK/USDT,10.97050000,11.35360000,10.93370000,11.29870000,679740.66000000,7604056.75193800,11320
1602676800000,2020-10-14 12:00:00,LINK/USDT,10.83410000,11.01560000,10.77150000,10.97050000,415425.52000000,4542730.60624200,8512
1602673200000,2020-10-14 11:00:00,LINK/USDT,10.88010000,10.95000000,10.82000000,10.83790000,262472.34000000,2862789.35979500,4373
1602669600000,2020-10-14 10:00:00,LINK/USDT,11.07000000,11.08830000,10.81000000,10.88110000,487464.92000000,5328797.86644900,7573
1602666000000,2020-10-14 09:00:00,LINK/USDT,11.19340000,11.25730000,11.01330000,11.06590000,388129.82000000,4315002.20594900,5185
1602662400000,2020-10-14 08:00:00,LINK/USDT,11.11010000,11.22710000,11.09800000,11.19340000,202426.38000000,2262987.79280300,3674
1602658800000,2020-10-14 07:00:00,LINK/USDT,11.14070000,11.16660000,11.04000000,11.11440000,138088.65000000,1531194.46693000,2599
1602655200000,2020-10-14 06:00:00,LINK/USDT,11.16620000,11.18740000,11.06020000,11.13710000,142959.77000000,1590185.31573100,2749
1602651600000,2020-10-14 05:00:00,LINK/USDT,11.17570000,11.20420000,11.11670000,11.16550000,130295.07000000,1454220.40224500,2473
1602648000000,2020-10-14 04:00:00,LINK/USDT,11.22280000,11.25880000,11.15000000,11.17710000,226241.16000000,2531936.15171800,3765
1602644400000,2020-10-14 03:00:00,LINK/USDT,11.12440000,11.32000000,11.11230000,11.22460000,283000.70000000,3181853.98060700,5575
1602640800000,2020-10-14 02:00:00,LINK/USDT,11.16970000,11.17580000,11.06630000,11.12780000,196066.96000000,2178813.30925500,2819
1602637200000,2020-10-14 01:00:00,LINK/USDT,11.18840000,11.20170000,11.10750000,11.16800000,228103.04000000,2542229.00951200,3426
1602633600000,2020-10-14 00:00:00,LINK/USDT,11.00160000,11.23370000,10.95090000,11.18260000,402489.58000000,4485517.07865000,6438
1602630000000,2020-10-13 23:00:00,LINK/USDT,11.04710000,11.08010000,10.96950000,11.00160000,245260.97000000,2702536.51427600,4269
1602626400000,2020-10-13 22:00:00,LINK/USDT,11.07020000,11.12310000,11.02640000,11.04670000,229798.38000000,2544035.46321600,4678
1602622800000,2020-10-13 21:00:00,LINK/USDT,10.98600000,11.13410000,10.95370000,11.07020000,363382.03000000,4009190.17631100,5260
1602619200000,2020-10-13 20:00:00,LINK/USDT,10.87730000,11.00000000,10.83060000,10.98640000,274428.98000000,2995499.43773500,4895
1602615600000,2020-10-13 19:00:00,LINK/USDT,10.74370000,10.91930000,10.68500000,10.87900000,407266.93000000,4407747.02447000,6649
1602612000000,2020-10-13 18:00:00,LINK/USDT,10.88460000,10.97810000,10.52210000,10.74310000,1290057.90000000,13907573.00378900,18893
1602608400000,2020-10-13 17:00:00,LINK/USDT,11.21700000,11.22690000,10.85930000,10.88340000,581457.08000000,6417727.62873800,8878
1602604800000,2020-10-13 16:00:00,LINK/USDT,11.15330000,11.24040000,11.04380000,11.21890000,372443.70000000,4151874.14473100,5715
1602601200000,2020-10-13 15:00:00,LINK/USDT,11.17960000,11.28270000,11.12640000,11.15560000,342085.80000000,3832999.69536100,5181
1602597600000,2020-10-13 14:00:00,LINK/USDT,11.11840000,11.19730000,11.02230000,11.18290000,551008.62000000,6125994.32392100,8517
1602594000000,2020-10-13 13:00:00,LINK/USDT,11.36290000,11.36390000,11.05210000,11.11810000,810864.24000000,9066035.15350600,12115
1602590400000,2020-10-13 12:00:00,LINK/USDT,11.43650000,11.49420000,11.29310000,11.36380000,338565.80000000,3858627.60617000,5612
1602586800000,2020-10-13 11:00:00,LINK/USDT,11.46380000,11.58330000,11.42300000,11.43640000,292567.46000000,3360108.64158400,4884
1602583200000,2020-10-13 10:00:00,LINK/USDT,11.39890000,11.54210000,11.26540000,11.46440000,375803.83000000,4298650.00026800,6367
1602579600000,2020-10-13 09:00:00,LINK/USDT,11.50300000,11.50300000,11.37900000,11.40940000,251011.28000000,2871341.87812200,3953
1602576000000,2020-10-13 08:00:00,LINK/USDT,11.34100000,11.55570000,11.31830000,11.50380000,345628.81000000,3957091.94878700,5719
1602572400000,2020-10-13 07:00:00,LINK/USDT,11.35510000,11.35510000,11.26410000,11.34240000,276985.72000000,3132711.05122200,4820
1602568800000,2020-10-13 06:00:00,LINK/USDT,11.47460000,11.47470000,11.32960000,11.35770000,316346.79000000,3604581.00193300,4743
1602565200000,2020-10-13 05:00:00,LINK/USDT,11.40810000,11.48430000,11.37480000,11.47400000,420502.61000000,4805648.98755800,5317
1602561600000,2020-10-13 04:00:00,LINK/USDT,11.28700000,11.40790000,11.22060000,11.40490000,289702.79000000,3287045.95297400,4286
1602558000000,2020-10-13 03:00:00,LINK/USDT,11.37560000,11.39770000,11.25220000,11.28500000,342522.54000000,3882330.28262700,6100
1602554400000,2020-10-13 02:00:00,LINK/USDT,11.40790000,11.44000000,11.30670000,11.38000000,261838.93000000,2977862.72754200,5105
1602550800000,2020-10-13 01:00:00,LINK/USDT,11.42370000,11.48240000,11.29120000,11.40790000,288825.25000000,3284898.39018100,6187
1602547200000,2020-10-13 00:00:00,LINK/USDT,11.42590000,11.47340000,11.27690000,11.42830000,426869.21000000,4859315.86316700,8419
1602543600000,2020-10-12 23:00:00,LINK/USDT,11.56100000,11.57920000,11.35540000,11.42590000,546757.64000000,6258902.55593700,9218
1602540000000,2020-10-12 22:00:00,LINK/USDT,11.69440000,11.78870000,11.50380000,11.56030000,508434.21000000,5916754.77633400,8583
1602536400000,2020-10-12 21:00:00,LINK/USDT,11.53060000,11.80280000,11.52720000,11.70000000,537079.09000000,6290496.46400100,9462
1602532800000,2020-10-12 20:00:00,LINK/USDT,11.54080000,11.63880000,11.50550000,11.53270000,248734.99000000,2876975.91959500,5501
1602529200000,2020-10-12 19:00:00,LINK/USDT,11.62360000,11.64350000,11.48690000,11.54080000,498780.13000000,5773505.28089500,6733
1602525600000,2020-10-12 18:00:00,LINK/USDT,11.55050000,11.72280000,11.48740000,11.62990000,552980.90000000,6416266.74426400,8525
1602522000000,2020-10-12 17:00:00,LINK/USDT,11.47300000,11.62490000,11.47300000,11.55050000,472548.90000000,5455363.13127100,7157
1602518400000,2020-10-12 16:00:00,LINK/USDT,11.34990000,11.65950000,11.27790000,11.46970000,1232297.15000000,14206538.72135100,21029
1602514800000,2020-10-12 15:00:00,LINK/USDT,11.21290000,11.35000000,11.19210000,11.34880000,510878.91000000,5747158.28192600,9766
1602511200000,2020-10-12 14:00:00,LINK/USDT,11.26370000,11.29980000,11.12500000,11.21410000,471476.10000000,5284672.67601700,7089
1602507600000,2020-10-12 13:00:00,LINK/USDT,11.06220000,11.41350000,10.96720000,11.26000000,1042111.76000000,11679193.94035600,16292
1602504000000,2020-10-12 12:00:00,LINK/USDT,10.84910000,11.08970000,10.83500000,11.06110000,518710.23000000,5684998.94806400,6897
1602500400000,2020-10-12 11:00:00,LINK/USDT,10.91650000,10.94720000,10.75280000,10.84920000,462300.72000000,5016159.05144900,8099
1602496800000,2020-10-12 10:00:00,LINK/USDT,11.14240000,11.18640000,10.82000000,10.91810000,712649.60000000,7840716.84745400,11332
1602493200000,2020-10-12 09:00:00,LINK/USDT,11.20820000,11.25720000,11.06420000,11.14240000,473684.84000000,5285041.80850200,6624
1602489600000,2020-10-12 08:00:00,LINK/USDT,11.30200000,11.31210000,11.18120000,11.21650000,421796.61000000,4745677.52295400,6823
1602486000000,2020-10-12 07:00:00,LINK/USDT,10.85010000,11.40000000,10.82750000,11.30200000,1068504.45000000,11988063.43679000,18878
1602482400000,2020-10-12 06:00:00,LINK/USDT,10.93250000,10.97870000,10.81890000,10.85090000,371389.27000000,4050188.78488100,5943
1602478800000,2020-10-12 05:00:00,LINK/USDT,10.76010000,10.94560000,10.74330000,10.92480000,305388.42000000,3320861.31121300,5018
1602475200000,2020-10-12 04:00:00,LINK/USDT,10.84950000,10.84950000,10.68910000,10.76410000,200408.82000000,2156324.86259700,3440
1602471600000,2020-10-12 03:00:00,LINK/USDT,10.86710000,10.91990000,10.80760000,10.84960000,188597.20000000,2047550.03606300,3192
1602468000000,2020-10-12 02:00:00,LINK/USDT,10.82110000,10.88850000,10.74280000,10.87040000,112388.41000000,1214865.70917100,2316
1602464400000,2020-10-12 01:00:00,LINK/USDT,10.73650000,10.82810000,10.68970000,10.81980000,186389.84000000,2006629.57271600,3086
1602460800000,2020-10-12 00:00:00,LINK/USDT,10.85150000,10.86420000,10.68070000,10.73430000,237953.28000000,2559952.63711700,4366
1602457200000,2020-10-11 23:00:00,LINK/USDT,10.76530000,10.89540000,10.71450000,10.85150000,378954.39000000,4099738.57212800,6415
1602453600000,2020-10-11 22:00:00,LINK/USDT,10.73220000,10.77580000,10.65250000,10.76510000,246759.20000000,2643433.43782700,4299
1602450000000,2020-10-11 21:00:00,LINK/USDT,10.72820000,10.78400000,10.56000000,10.73220000,451008.53000000,4812057.54298500,6682
1602446400000,2020-10-11 20:00:00,LINK/USDT,10.70030000,10.77080000,10.68020000,10.72340000,217470.50000000,2333733.36125700,4043
1602442800000,2020-10-11 19:00:00,LINK/USDT,10.91500000,10.96700000,10.66520000,10.70190000,589823.92000000,6370853.22552600,9671
1602439200000,2020-10-11 18:00:00,LINK/USDT,10.99650000,11.00440000,10.88000000,10.90900000,267041.50000000,2918940.40678100,4989
1602435600000,2020-10-11 17:00:00,LINK/USDT,10.87910000,11.00000000,10.87460000,10.98940000,479966.85000000,5248426.31749600,8864
1602432000000,2020-10-11 16:00:00,LINK/USDT,10.60520000,11.02580000,10.53530000,10.87490000,990977.16000000,10741113.08263800,21143
1602428400000,2020-10-11 15:00:00,LINK/USDT,10.51000000,10.67000000,10.50190000,10.60320000,352428.44000000,3736773.67943700,5683
1602424800000,2020-10-11 14:00:00,LINK/USDT,10.55740000,10.68990000,10.50000000,10.51000000,361363.95000000,3821177.00153300,5729
1602421200000,2020-10-11 13:00:00,LINK/USDT,10.54000000,10.58400000,10.46750000,10.55680000,211163.51000000,2223999.82852900,3828
1602417600000,2020-10-11 12:00:00,LINK/USDT,10.59930000,10.63230000,10.52640000,10.54160000,213917.85000000,2260333.11292500,3383
1602414000000,2020-10-11 11:00:00,LINK/USDT,10.67600000,10.70070000,10.57550000,10.60010000,407067.31000000,4334226.55445400,5075
1602410400000,2020-10-11 10:00:00,LINK/USDT,10.48550000,10.69960000,10.45700000,10.67400000,389215.51000000,4121967.39614200,5592
1602406800000,2020-10-11 09:00:00,LINK/USDT,10.48290000,10.49820000,10.40910000,10.48550000,158543.05000000,1656528.50241100,2660
1602403200000,2020-10-11 08:00:00,LINK/USDT,10.40270000,10.56220000,10.38280000,10.48290000,250752.27000000,2626178.55955200,4197
1602399600000,2020-10-11 07:00:00,LINK/USDT,10.41370000,10.46880000,10.38050000,10.40250000,209389.24000000,2183034.19939400,3003
1602396000000,2020-10-11 06:00:00,LINK/USDT,10.33730000,10.44130000,10.33730000,10.41370000,209897.67000000,2181126.37151700,3664
1602392400000,2020-10-11 05:00:00,LINK/USDT,10.22260000,10.37300000,10.21570000,10.33700000,214946.23000000,2214194.99471200,3683
1602388800000,2020-10-11 04:00:00,LINK/USDT,10.28710000,10.35390000,10.15000000,10.22280000,298528.38000000,3055419.52079000,4713
1602385200000,2020-10-11 03:00:00,LINK/USDT,10.40230000,10.40680000,10.25930000,10.28650000,227990.52000000,2356167.02582500,4488
1602381600000,2020-10-11 02:00:00,LINK/USDT,10.42290000,10.43820000,10.34840000,10.40220000,245745.73000000,2554330.09333000,3140
1602378000000,2020-10-11 01:00:00,LINK/USDT,10.33070000,10.44920000,10.32540000,10.42370000,275256.22000000,2861198.05537700,5231
1602374400000,2020-10-11 00:00:00,LINK/USDT,10.51680000,10.56220000,10.23220000,10.33550000,526668.93000000,5467574.50621000,8666
1602370800000,2020-10-10 23:00:00,LINK/USDT,10.63520000,10.63520000,10.42500000,10.51980000,401258.53000000,4223944.92386600,7009
1602367200000,2020-10-10 22:00:00,LINK/USDT,10.68390000,10.69000000,10.58490000,10.63940000,188572.80000000,2007143.56079000,3775
1602363600000,2020-10-10 21:00:00,LINK/USDT,10.61930000,10.76580000,10.50070000,10.68400000,444069.03000000,4737978.84643000,7830
1602360000000,2020-10-10 20:00:00,LINK/USDT,10.63130000,10.66780000,10.57250000,10.61800000,239690.38000000,2546167.61332300,4049
1602356400000,2020-10-10 19:00:00,LINK/USDT,10.58840000,10.72000000,10.55960000,10.63000000,278747.27000000,2967539.12227300,4860
1602352800000,2020-10-10 18:00:00,LINK/USDT,10.52430000,10.63000000,10.45560000,10.59000000,256216.97000000,2703746.47224000,4063
1602349200000,2020-10-10 17:00:00,LINK/USDT,10.45570000,10.55580000,10.43210000,10.52630000,201490.34000000,2116978.64812900,3832
1602345600000,2020-10-10 16:00:00,LINK/USDT,10.54250000,10.61050000,10.40770000,10.46060000,475618.14000000,4982618.73307700,7605
1602342000000,2020-10-10 15:00:00,LINK/USDT,10.60380000,10.74390000,10.48000000,10.55130000,494781.50000000,5254244.40242200,7816
1602338400000,2020-10-10 14:00:00,LINK/USDT,10.64010000,10.65690000,10.57020000,10.60370000,243381.66000000,2582492.30382700,4016
1602334800000,2020-10-10 13:00:00,LINK/USDT,10.60520000,10.71560000,10.59030000,10.63630000,297842.56000000,3171936.57917000,5623
1602331200000,2020-10-10 12:00:00,LINK/USDT,10.57000000,10.60870000,10.47700000,10.60490000,255594.45000000,2694494.33757500,4325
1602327600000,2020-10-10 11:00:00,LINK/USDT,10.49280000,10.60500000,10.45460000,10.57000000,290797.64000000,3062368.94741000,5444
1602324000000,2020-10-10 10:00:00,LINK/USDT,10.61000000,10.61250000,10.37000000,10.49660000,647123.63000000,6779480.66890600,10426
1602320400000,2020-10-10 09:00:00,LINK/USDT,10.73000000,10.79190000,10.57330000,10.61160000,355057.62000000,3784004.68826600,6858
1602316800000,2020-10-10 08:00:00,LINK/USDT,10.69300000,10.79530000,10.66000000,10.73000000,284283.69000000,3049101.13633000,4155
1602313200000,2020-10-10 07:00:00,LINK/USDT,10.58710000,10.77240000,10.57930000,10.69400000,376374.53000000,4024241.90459600,5517
1602309600000,2020-10-10 06:00:00,LINK/USDT,10.56150000,10.64340000,10.54630000,10.59040000,245412.49000000,2601811.50016800,3779
1602306000000,2020-10-10 05:00:00,LINK/USDT,10.67380000,10.68810000,10.53010000,10.56150000,319254.39000000,3383769.87855200,4803
1602302400000,2020-10-10 04:00:00,LINK/USDT,10.76610000,10.77000000,10.63390000,10.67310000,663096.19000000,7081814.03007800,6200
1602298800000,2020-10-10 03:00:00,LINK/USDT,10.75140000,10.87490000,10.71890000,10.76550000,625382.25000000,6745959.48658700,8485
1602295200000,2020-10-10 02:00:00,LINK/USDT,10.53310000,10.92000000,10.51820000,10.75210000,978558.92000000,10552367.17319600,16855
1602291600000,2020-10-10 01:00:00,LINK/USDT,10.60450000,10.60450000,10.49240000,10.53290000,302371.21000000,3185241.30211500,5016
1602288000000,2020-10-10 00:00:00,LINK/USDT,10.39230000,10.65800000,10.38950000,10.60450000,639070.78000000,6741796.39092100,10089
1602284400000,2020-10-09 23:00:00,LINK/USDT,10.38000000,10.51130000,10.36580000,10.39590000,328964.47000000,3433088.79557800,6196
1602280800000,2020-10-09 22:00:00,LINK/USDT,10.38560000,10.42990000,10.30910000,10.38290000,172255.47000000,1784824.50125500,3419
1602277200000,2020-10-09 21:00:00,LINK/USDT,10.28000000,10.44420000,10.19840000,10.38070000,281234.07000000,2893860.99773300,4901
1602273600000,2020-10-09 20:00:00,LINK/USDT,10.25560000,10.33750000,10.23780000,10.27500000,257335.79000000,2644923.26149000,5023
1602270000000,2020-10-09 19:00:00,LINK/USDT,10.24510000,10.27770000,10.13430000,10.25560000,323741.43000000,3308492.18367400,6927
1602266400000,2020-10-09 18:00:00,LINK/USDT,10.38840000,10.41960000,10.16860000,10.24100000,482764.74000000,4946415.92145100,9151
1602262800000,2020-10-09 17:00:00,LINK/USDT,10.36200000,10.45430000,10.32930000,10.38830000,266610.65000000,2769483.27653400,4140
1602259200000,2020-10-09 16:00:00,LINK/USDT,10.42250000,10.52540000,10.31430000,10.36240000,616734.54000000,6419836.60885100,10159
1602255600000,2020-10-09 15:00:00,LINK/USDT,10.16910000,10.50000000,10.11520000,10.42180000,1046377.88000000,10841123.27089200,17514
1602252000000,2020-10-09 14:00:00,LINK/USDT,10.07840000,10.23000000,10.03340000,10.17020000,424980.56000000,4303188.08901700,6637
1602248400000,2020-10-09 13:00:00,LINK/USDT,10.09300000,10.17570000,9.97900000,10.07300000,516118.95000000,5193451.42253600,8158
1602244800000,2020-10-09 12:00:00,LINK/USDT,10.07810000,10.17530000,10.04770000,10.09320000,582708.52000000,5885881.62529500,8854
1602241200000,2020-10-09 11:00:00,LINK/USDT,10.13440000,10.25000000,10.04440000,10.08040000,904749.73000000,9187270.73699600,14679
1602237600000,2020-10-09 10:00:00,LINK/USDT,9.52730000,10.29060000,9.50690000,10.13630000,2164173.09000000,21615466.70970300,28009
1602234000000,2020-10-09 09:00:00,LINK/USDT,9.56320000,9.65940000,9.48800000,9.52730000,503236.38000000,4812501.14598300,6538
1602230400000,2020-10-09 08:00:00,LINK/USDT,9.45080000,9.57000000,9.43020000,9.55920000,327151.09000000,3110715.63978000,5197
1602226800000,2020-10-09 07:00:00,LINK/USDT,9.41090000,9.47950000,9.40510000,9.45690000,202912.76000000,1917482.05790800,3403
1602223200000,2020-10-09 06:00:00,LINK/USDT,9.43000000,9.44160000,9.37010000,9.40420000,320507.79000000,3015381.49264200,4792
1602219600000,2020-10-09 05:00:00,LINK/USDT,9.48130000,9.55000000,9.41400000,9.43350000,277216.53000000,2632021.90419600,4059
1602216000000,2020-10-09 04:00:00,LINK/USDT,9.50020000,9.52910000,9.45460000,9.48160000,132812.91000000,1261304.17846000,2481
1602212400000,2020-10-09 03:00:00,LINK/USDT,9.56380000,9.60880000,9.48040000,9.50180000,214617.61000000,2047148.42574500,3691
1602208800000,2020-10-09 02:00:00,LINK/USDT,9.52150000,9.61780000,9.48610000,9.56150000,234199.29000000,2238876.31302000,4359
1602205200000,2020-10-09 01:00:00,LINK/USDT,9.46440000,9.53010000,9.44400000,9.52500000,238037.52000000,2259041.15283000,4172
1602201600000,2020-10-09 00:00:00,LINK/USDT,9.55190000,9.57030000,9.39190000,9.46810000,456705.68000000,4326581.91074700,8422
1602198000000,2020-10-08 23:00:00,LINK/USDT,9.57000000,9.58830000,9.48210000,9.55940000,309916.96000000,2954213.26362500,4998
1602194400000,2020-10-08 22:00:00,LINK/USDT,9.48300000,9.69090000,9.48200000,9.57000000,498885.14000000,4781401.55943500,7450
1602190800000,2020-10-08 21:00:00,LINK/USDT,9.52530000,9.59800000,9.46940000,9.48300000,374292.10000000,3565734.80071000,5153
1602187200000,2020-10-08 20:00:00,LINK/USDT,9.44250000,9.60970000,9.38900000,9.52990000,617570.85000000,5871718.88108600,9307
1602183600000,2020-10-08 19:00:00,LINK/USDT,9.40080000,9.53210000,9.37540000,9.44450000,334969.64000000,3163776.01853500,6245
1602180000000,2020-10-08 18:00:00,LINK/USDT,9.40470000,9.43500000,9.27900000,9.39970000,396693.16000000,3717599.64658700,6540
1602176400000,2020-10-08 17:00:00,LINK/USDT,9.45690000,9.55390000,9.33340000,9.40510000,576336.89000000,5439530.16563400,9327
1602172800000,2020-10-08 16:00:00,LINK/USDT,9.24290000,9.52860000,9.24290000,9.45690000,911425.46000000,8562676.59690300,16522
1602169200000,2020-10-08 15:00:00,LINK/USDT,9.31540000,9.38750000,9.17370000,9.24190000,830683.13000000,7700672.54913200,12398
1602165600000,2020-10-08 14:00:00,LINK/USDT,8.86080000,9.39720000,8.81990000,9.31740000,1225320.14000000,11191369.92678500,16500
1602162000000,2020-10-08 13:00:00,LINK/USDT,8.79340000,8.93770000,8.74030000,8.85500000,682600.40000000,6043267.33610000,9718
1602158400000,2020-10-08 12:00:00,LINK/USDT,8.63330000,8.80470000,8.60770000,8.79090000,349430.27000000,3054492.29409400,5159
1602154800000,2020-10-08 11:00:00,LINK/USDT,8.66000000,8.66000000,8.60660000,8.63330000,125875.51000000,1086201.73983200,2401
1602151200000,2020-10-08 10:00:00,LINK/USDT,8.56770000,8.69330000,8.54170000,8.66140000,281517.38000000,2433044.93560800,4449
1602147600000,2020-10-08 09:00:00,LINK/USDT,8.53860000,8.60210000,8.48870000,8.56810000,300601.45000000,2573551.90986000,5207
1602144000000,2020-10-08 08:00:00,LINK/USDT,8.56630000,8.66500000,8.50830000,8.53960000,449690.03000000,3864218.33265800,6587
1602140400000,2020-10-08 07:00:00,LINK/USDT,8.59990000,8.61670000,8.40160000,8.56640000,921946.26000000,7865664.73523000,11481
1602136800000,2020-10-08 06:00:00,LINK/USDT,8.68480000,8.73210000,8.57000000,8.60000000,515183.63000000,4446713.06680600,5688
1602133200000,2020-10-08 05:00:00,LINK/USDT,8.73530000,8.73530000,8.65110000,8.68860000,285403.24000000,2481186.00817700,4094
1602129600000,2020-10-08 04:00:00,LINK/USDT,8.77820000,8.77930000,8.69050000,8.73650000,243300.18000000,2125183.17341700,3254
1602126000000,2020-10-08 03:00:00,LINK/USDT,8.82570000,8.88340000,8.76470000,8.78160000,174290.72000000,1537845.12962800,3142
1602122400000,2020-10-08 02:00:00,LINK/USDT,8.84470000,8.85340000,8.80000000,8.82620000,130388.97000000,1150740.23741600,2443
1602118800000,2020-10-08 01:00:00,LINK/USDT,8.85880000,8.87480000,8.79500000,8.84760000,200684.70000000,1773446.99493600,2984
1602115200000,2020-10-08 00:00:00,LINK/USDT,8.98010000,9.00430000,8.83730000,8.85990000,176103.12000000,1568784.39003200,3358
1602111600000,2020-10-07 23:00:00,LINK/USDT,8.89150000,8.99000000,8.86560000,8.97990000,168788.52000000,1506057.79776300,2497
1602108000000,2020-10-07 22:00:00,LINK/USDT,8.87800000,8.89680000,8.83330000,8.89450000,116540.28000000,1033139.29009700,1927
1602104400000,2020-10-07 21:00:00,LINK/USDT,8.94590000,8.94590000,8.85210000,8.87500000,200609.67000000,1785571.88118500,2710
1602100800000,2020-10-07 20:00:00,LINK/USDT,8.88900000,9.01000000,8.86560000,8.94510000,258554.56000000,2311049.23024900,3780
1602097200000,2020-10-07 19:00:00,LINK/USDT,8.92500000,8.98900000,8.88260000,8.89500000,209574.22000000,1872555.36618400,3828
1602093600000,2020-10-07 18:00:00,LINK/USDT,8.83580000,8.95710000,8.82590000,8.92860000,211519.33000000,1881272.74201500,3461
1602090000000,2020-10-07 17:00:00,LINK/USDT,8.82730000,8.86500000,8.77170000,8.84010000,291846.27000000,2573309.54011100,3995
1602086400000,2020-10-07 16:00:00,LINK/USDT,8.90950000,8.91830000,8.78570000,8.82890000,360893.41000000,3189397.63954500,7337
1602082800000,2020-10-07 15:00:00,LINK/USDT,8.82440000,9.00920000,8.81600000,8.90940000,534508.91000000,4763674.76255600,9478
1602079200000,2020-10-07 14:00:00,LINK/USDT,8.81720000,8.83880000,8.73200000,8.82340000,280565.03000000,2466239.85623200,4343
1602075600000,2020-10-07 13:00:00,LINK/USDT,8.80950000,8.92000000,8.79620000,8.81460000,409485.40000000,3622378.48222800,6232
1602072000000,2020-10-07 12:00:00,LINK/USDT,8.69390000,8.84130000,8.69290000,8.80620000,375830.53000000,3299435.35632400,5568
1602068400000,2020-10-07 11:00:00,LINK/USDT,8.69230000,8.73550000,8.61880000,8.69350000,314280.02000000,2724378.73080100,4204
1602064800000,2020-10-07 10:00:00,LINK/USDT,8.66380000,8.76050000,8.58390000,8.69050000,341062.44000000,2955018.54618600,4936
1602061200000,2020-10-07 09:00:00,LINK/USDT,8.79000000,8.79660000,8.62850000,8.66340000,251774.39000000,2189764.58722800,4538
1602057600000,2020-10-07 08:00:00,LINK/USDT,8.80540000,8.83180000,8.72680000,8.79140000,202961.37000000,1778313.58437100,3197
1602054000000,2020-10-07 07:00:00,LINK/USDT,8.81310000,8.90090000,8.75420000,8.80980000,493253.96000000,4351888.08806900,6677
1602050400000,2020-10-07 06:00:00,LINK/USDT,8.71120000,8.84990000,8.69070000,8.81270000,277838.86000000,2441876.05278400,4835
1602046800000,2020-10-07 05:00:00,LINK/USDT,8.63340000,8.78610000,8.56550000,8.71000000,312684.31000000,2721954.19311700,5574
1602043200000,2020-10-07 04:00:00,LINK/USDT,8.62990000,8.70180000,8.59970000,8.63320000,184088.64000000,1591088.77209800,3239
1602039600000,2020-10-07 03:00:00,LINK/USDT,8.64990000,8.67990000,8.57730000,8.62990000,225072.66000000,1941665.90750400,3799
1602036000000,2020-10-07 02:00:00,LINK/USDT,8.58750000,8.71750000,8.58470000,8.64850000,378149.36000000,3271139.72807200,6150
